TGLREPLENISH,JAMREPLENISH,ATMID,TYPEATMCRM,TELLERID,CABANG,ESCROW,REFUNDDENOM50K,REFUNDDENOM100K,REFUNDTOTAL,REPLENISHDENOM50K,REPLENISHDENOM100K,REPLENISHTOTAL
1260818,123110,"H401      ",CRM,"W64W      ",67,0000000000000000000,5600000000,2670000000,8270000000,5000000000,5000000000,10000000000
1260818,93418,"ZZH6      ",CRM,"W22H      ",24014,0000000000000000000,3190000000,54240000000,57430000000,2000000000,4000000000,6000000000
1260818,113711,"B367      ",ATM50K,"Z7MV      ",47007,0000000800166213800,11825000000,0,11825000000,40000000000,0,40000000000
1260818,155900,"6670      ",ATM50K,"Z27F      ",47007,0000000800164118500,5185000000,0,5185000000,30000000000,0,30000000000
1260818,91445,"H110      ",CRM,"W52R      ",23026,0000000000000000000,6785000000,1980000000,8765000000,13000000000,2000000000,15000000000
1260818,142455,"8251      ",ATM50K,"Z2MA      ",43,0000000000000000000,3975000000,0,3975000000,10000000000,0,10000000000
1260818,114442,"1054      ",ATM100K,"Z01E      ",47007,0000000800164118500,0,47870000000,47870000000,0,32000000000,32000000000
1260818,145557,"ZZIS      ",CRM,"W32S      ",7,0000000000000000000,3930000000,3640000000,7570000000,5000000000,5000000000,10000000000
1260818,121550,"H389      ",CRM,"W64K      ",23044,0000000000000000000,2580000000,7270000000,9850000000,4000000000,6000000000,10000000000
1260818,121414,"ZZQ8      ",CRM,"W23Q      ",43,0000000000000000000,4070000000,19980000000,24050000000,2000000000,4000000000,6000000000
1260818,120138,"1206      ",ATM50K,"Z05E      ",29004,0000000000000000000,6850000000,0,6850000000,10000000000,0,10000000000
1260818,182050,"ZZG0      ",CRM,"W16G      ",47007,0000000800164118500,15745000000,28080000000,43825000000,16500000000,28000000000,44500000000
1260818,113756,"3390      ",ATM100K,"Z13H      ",29029,0000000000000000000,0,16660000000,16660000000,0,15000000000,15000000000
1260818,100717,"ZZR3      ",CRM,"W19R      ",27511,0000000000000000000,1420000000,9780000000,11200000000,2000000000,4000000000,6000000000
1260818,133545,"3876      ",ATM50K,"Z1GC      ",47007,0000000800164118500,9825000000,0,9825000000,30000000000,0,30000000000
1260818,82815,"ZZBA      ",CRM,"W1BA      ",34057,0000000000000000000,6610000000,11790000000,18400000000,10000000000,10000000000,20000000000
1260818,94708,"1799      ",ATM100K,"Z0JN      ",27508,0000000000000000000,0,55500000000,55500000000,0,20000000000,20000000000
1260818,152500,"ZZPE      ",CRM,"W40E      ",39067,0000000000000000000,550000000,11500000000,12050000000,2000000000,20000000000,22000000000
1260818,191701,"A089      ",ATM50K,"Z4EQ      ",47007,0000000800034858700,5020000000,0,5020000000,30000000000,0,30000000000
1260818,230657,"H183      ",CRM,"W56M      ",47007,0000000800164118500,580000000,1190000000,1770000000,15000000000,20000000000,35000000000
1260818,85410,"ZZFD      ",CRM,"W29D      ",27510,0000000000000000000,640000000,71170000000,71810000000,2000000000,4000000000,6000000000
1260818,125848,"4241      ",ATM50K,"Z30L      ",47007,0000000800164118500,10400000000,0,10400000000,30000000000,0,30000000000
1260818,93502,"4800      ",ATM50K,"Z1NM      ",47007,0000000800164118500,14105000000,0,14105000000,30000000000,0,30000000000
1260818,95013,"ZZD4      ",CRM,"W20D      ",39000,0000000000000000000,430000000,12810000000,13240000000,5000000000,15000000000,20000000000
1260818,113513,"1482      ",ATM50K,"Z0CG      ",47007,0000000800164118500,9620000000,0,9620000000,32500000000,0,32500000000
1260818,103446,"1645      ",ATM50K,"Z0GK      ",47007,0000000800178541700,3660000000,0,3660000000,10000000000,0,10000000000
1260818,122349,"H390      ",CRM,"W64L      ",23044,0000000000000000000,3585000000,7600000000,11185000000,4000000000,6000000000,10000000000
1260818,103904,"H219      ",CRM,"W57W      ",29014,0000000000000000000,5350000000,4060000000,9410000000,2000000000,3000000000,5000000000
1260818,155012,"B654      ",ATM50K,"Z8FD      ",24051,0000000000000000000,8370000000,0,8370000000,10000000000,0,10000000000
1260818,150914,"H160      ",CRM,"W55P      ",33,0000000000000000000,4055000000,11330000000,15385000000,6000000000,12000000000,18000000000
1260818,95610,"H373      ",CRM,"W63U      ",8019,0000000000000000000,3040000000,13410000000,16450000000,5000000000,10000000000,15000000000
1260818,120757,"ZZL8      ",CRM,"W23L      ",47007,0000000800164118500,1400000000,28080000000,29480000000,2000000000,28000000000,30000000000
1260818,110313,"ZZSY      ",CRM,"W43Y      ",16040,0000000000000000000,1610000000,20760000000,22370000000,4000000000,6000000000,10000000000
1260818,95322,"ZZBE      ",CRM,"W1EE      ",47007,0000000800034863200,5220000000,7140000000,12360000000,10000000000,10000000000,20000000000
1260818,91811,"6470      ",ATM100K,"Z227      ",47007,0000000800164118500,0,11980000000,11980000000,0,50000000000,50000000000
1260818,90753,"B017      ",ATM100K,"Z7HI      ",23026,0000000000000000000,0,13110000000,13110000000,0,20000000000,20000000000
1260818,100318,"ZZO3      ",CRM,"W19O      ",23020,0000000000000000000,2105000000,9320000000,11425000000,0,1000000000,1000000000
1260818,122456,"4170      ",ATM100K,"Z1M0      ",23037,0000000000000000000,0,11740000000,11740000000,0,10000000000,10000000000
1260818,90149,"3046      ",ATM50K,"Z0UR      ",47007,0000000800164118500,10730000000,0,10730000000,36500000000,0,36500000000
1260818,223809,"ZZ0P      ",CRM,"W03P      ",47007,0000000800164118500,380000000,37960000000,38340000000,6000000000,28000000000,34000000000
1260818,103606,"8117      ",ATM100K,"Z2J0      ",30,0000000000000000000,0,5050000000,5050000000,0,10000000000,10000000000
1260818,93710,"H347      ",CRM,"W62U      ",20042,0000000000000000000,17550000000,33040000000,50590000000,10000000000,10000000000,20000000000
1260818,150817,"H066      ",CRM,"W08N      ",47007,0000000800164118500,4055000000,17040000000,21095000000,10000000000,10000000000,20000000000
1260818,150144,"2350      ",ATM100K,"Z0QO      ",27520,0000000000000000000,0,4260000000,4260000000,0,20000000000,20000000000
1260818,105922,"4894      ",ATM100K,"Z3H4      ",47007,0000000800164118500,0,42340000000,42340000000,0,42000000000,42000000000
1260818,103737,"8131      ",ATM50K,"Z2JA      ",39013,0000000000000000000,11960000000,0,11960000000,10000000000,0,10000000000
1260818,170259,"B358      ",ATM50K,"Z7MN      ",47007,0000000800034997200,3660000000,0,3660000000,10000000000,0,10000000000
1260818,123920,"3487      ",ATM50K,"Z160      ",47007,0000000800034805600,20290000000,0,20290000000,40000000000,0,40000000000
1260818,83053,"4970      ",ATM100K,"Z1O1      ",39050,0000000000000000000,0,29620000000,29620000000,0,20000000000,20000000000
1260818,64536,"H109      ",CRM,"W52Q      ",43504,0000000000000000000,875000000,21320000000,22195000000,2000000000,5000000000,7000000000
1260818,92710,"4573      ",ATM100K,"Z38X      ",47007,0000000800164118500,0,17600000000,17600000000,0,29000000000,29000000000
1260818,45135,"4141      ",ATM50K,"Z2Y6      ",47007,0000000800181276100,7855000000,0,7855000000,14000000000,0,14000000000
1260818,190305,"ZZ5N      ",CRM,"W11N      ",47007,0000000800034805600,8290000000,28620000000,36910000000,9500000000,28000000000,37500000000
1260818,92652,"H228      ",CRM,"W58F      ",39072,0000000000000000000,4500000000,22810000000,27310000000,10000000000,20000000000,30000000000
1260818,114348,"H382      ",CRM,"WH4D      ",20036,0000000000000000000,3390000000,2620000000,6010000000,2000000000,4000000000,6000000000
1260818,113031,"ZZOP      ",CRM,"W39P      ",23039,0000000000000000000,5575000000,15870000000,21445000000,5000000000,10000000000,15000000000
1260818,214655,"4621      ",ATM50K,"Z3A5      ",47007,0000000800181276100,4775000000,0,4775000000,19000000000,0,19000000000
1260818,141753,"4050      ",ATM50K,"Z1KO      ",8037,0000000000000000000,1770000000,0,1770000000,10000000000,0,10000000000
1260818,112955,"A926      ",ATM50K,"Z7EF      ",29036,0000000000000000000,0,0,0,0,0,6000000000
1260818,91154,"ZZZA      ",CRM,"W51A      ",39022,0000000000000000000,570000000,8380000000,8950000000,2000000000,8000000000,10000000000
